loc_x,loc_y,cross_end_loc_x,cross_end_loc_y,pass_length,pass_height,freeze_frame,outcome,cross_origin,cross_dest,zone_pressure,zone_support,cross_pressure,cross_height
88.31583,63.18099,108.9,44.7,33.48612,High Pass,"[{'location': [72.72987, 38.27986], 'player': {'name': 'Kevin De Bruyne'}, 'position': {'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [82.62215, 49.50932], 'player': {'name': 'Kevin De Bruyne'}, 'position': {'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [87.67423, 40.298153], 'player': {'name': 'Kevin De Bruyne'}, 'position': {'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [88.36017, 40.291504], 'player': {'name': 'Kevin De Bruyne'}, 'position': {'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [88.62511, 23.532085], 'player': {'name': 'Kevin De Bruyne'}, 'position': {'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [95.01168, 59.432404], 'player': {'name': 'Kevin De Bruyne'}, 'position': {'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [96.707504, 32.426258], 'player': {'name': 'Kevin De Bruyne'}, 'position': {'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [97.32939, 55.351967], 'player': {'name': 'Kevin De Bruyne'}, 'position': {'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [97.87104, 46.716587], 'player': {'name': 'Kevin De Bruyne'}, 'position': {'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [99.326164, 55.603764], 'player': {'name': 'Kevin De Bruyne'}, 'position': {'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [100.705376, 16.27913], 'player': {'name': 'Kevin De Bruyne'}, 'position': {'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [100.93625, 40.086346], 'player': {'name': 'Kevin De Bruyne'}, 'position': {'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [101.99115, 46.183292], 'player': {'name': 'Kevin De Bruyne'}, 'position': {'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [102.41446, 47.7992], 'player': {'name': 'Kevin De Bruyne'}, 'position': {'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.07301, 24.106308], 'player': {'name': 'Kevin De Bruyne'}, 'position': {'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.0944, 39.319], 'player': {'name': 'Kevin De Bruyne'}, 'position': {'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [105.19184, 43.191036], 'player': {'name': 'Kevin De Bruyne'}, 'position': {'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.66845, 39.906456], 'player': {'name': 'Kevin De Bruyne'}, 'position': {'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [116.686, 40.140675], 'player': {'name': 'Kevin De Bruyne'}, 'position': {'name': 'Right Defensive Midfield'}, 'teammate': False}]",0,0,3,4,1,0,0
110.18213,-0.9365,110.1,35.3,35.262585,High Pass,"[{'location': [100.767, 32.631805], 'player': {'name': 'Daniel O""Shaughnessy'}, 'position': {'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.372505, 31.866867], 'player': {'name': 'Daniel O""Shaughnessy'}, 'position': {'name': 'Left Center Back'}, 'teammate': True}, {'location': [107.492935, 33.007828], 'player': {'name': 'Daniel O""Shaughnessy'}, 'position': {'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.57642, 45.195267], 'player': {'name': 'Daniel O""Shaughnessy'}, 'position': {'name': 'Left Center Back'}, 'teammate': True}, {'location': [114.882996, 43.4478], 'player': {'name': 'Daniel O""Shaughnessy'}, 'position': {'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.93133, 29.793198], 'player': {'name': 'Daniel O""Shaughnessy'}, 'position': {'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.80747, 37.50144], 'player': {'name': 'Daniel O""Shaughnessy'}, 'position': {'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.963875, 35.863728], 'player': {'name': 'Daniel O""Shaughnessy'}, 'position': {'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.71799, 35.675564], 'player': {'name': 'Daniel O""Shaughnessy'}, 'position': {'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.12521, 22.94175], 'player': {'name': 'Daniel O""Shaughnessy'}, 'position': {'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.16556, 36.997913], 'player': {'name': 'Daniel O""Shaughnessy'}, 'position': {'name': 'Left Center Back'}, 'teammate': True}, {'location': [117.762794, 19.888027], 'player': {'name': 'Daniel O""Shaughnessy'}, 'position': {'name': 'Left Center Back'}, 'teammate': True}, {'location': [117.852516, 34.029118], 'player': {'name': 'Daniel O""Shaughnessy'}, 'position': {'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.21547, 34.517384], 'player': {'name': 'Daniel O""Shaughnessy'}, 'position': {'name': 'Left Center Back'}, 'teammate': True}]",0,1,3,6,3,0,0
95.05108,72.15902,110.6,37.6,42.74775,Low Pass,"[{'location': [85.31002, 46.788334], 'player': {'name': 'Ruben Vargas'}, 'position': {'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [85.40231, 65.064255], 'player': {'name': 'Ruben Vargas'}, 'position': {'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [87.08477, 69.234924], 'player': {'name': 'Ruben Vargas'}, 'position': {'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [88.5191, 56.63275], 'player': {'name': 'Ruben Vargas'}, 'position': {'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [93.28597, 60.507103], 'player': {'name': 'Ruben Vargas'}, 'position': {'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [94.851906, 62.12655], 'player': {'name': 'Ruben Vargas'}, 'position': {'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [94.86842, 24.16457], 'player': {'name': 'Ruben Vargas'}, 'position': {'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [96.66515, 66.50213], 'player': {'name': 'Ruben Vargas'}, 'position': {'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [97.73084, 43.612362], 'player': {'name': 'Ruben Vargas'}, 'position': {'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [98.213196, 64.31488], 'player': {'name': 'Ruben Vargas'}, 'position': {'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [99.08557, 28.83627], 'player': {'name': 'Ruben Vargas'}, 'position': {'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [99.592545, 53.712494], 'player': {'name': 'Ruben Vargas'}, 'position': {'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [101.66067, 45.484898], 'player': {'name': 'Ruben Vargas'}, 'position': {'name': 'Center Attacking Midfield'}, 'teammate': False}]",0,0,3,0,0,0,2
106.58097,8.267438,104.7,36.1,30.8099,Ground Pass,"[{'location': [81.87458, 51.935673], 'player': {'name': 'Jere Juhani Uronen'}, 'position': {'name': 'Left Wing Back'}, 'teammate': False}, {'location': [89.24696, 62.104374], 'player': {'name': 'Jere Juhani Uronen'}, 'position': {'name': 'Left Wing Back'}, 'teammate': True}, {'location': [91.88644, 24.084091], 'player': {'name': 'Jere Juhani Uronen'}, 'position': {'name': 'Left Wing Back'}, 'teammate': False}, {'location': [97.03432, 20.900352], 'player': {'name': 'Jere Juhani Uronen'}, 'position': {'name': 'Left Wing Back'}, 'teammate': True}, {'location': [97.0481, 37.706573], 'player': {'name': 'Jere Juhani Uronen'}, 'position': {'name': 'Left Wing Back'}, 'teammate': False}, {'location': [102.654396, 23.11845], 'player': {'name': 'Jere Juhani Uronen'}, 'position': {'name': 'Left Wing Back'}, 'teammate': False}, {'location': [103.06645, 36.411057], 'player': {'name': 'Jere Juhani Uronen'}, 'position': {'name': 'Left Wing Back'}, 'teammate': True}, {'location': [104.63312, 42.159897], 'player': {'name': 'Jere Juhani Uronen'}, 'position': {'name': 'Left Wing Back'}, 'teammate': True}, {'location': [106.291695, 44.559334], 'player': {'name': 'Jere Juhani Uronen'}, 'position': {'name': 'Left Wing Back'}, 'teammate': False}, {'location': [107.76983, 12.775962], 'player': {'name': 'Jere Juhani Uronen'}, 'position': {'name': 'Left Wing Back'}, 'teammate': False}, {'location': [107.960266, 44.4171], 'player': {'name': 'Jere Juhani Uronen'}, 'position': {'name': 'Left Wing Back'}, 'teammate': True}, {'location': [108.68563, 34.784496], 'player': {'name': 'Jere Juhani Uronen'}, 'position': {'name': 'Left Wing Back'}, 'teammate': False}, {'location': [108.99268, 43.319614], 'player': {'name': 'Jere Juhani Uronen'}, 'position': {'name': 'Left Wing Back'}, 'teammate': False}, {'location': [109.136314, 30.169418], 'player': {'name': 'Jere Juhani Uronen'}, 'position': {'name': 'Left Wing Back'}, 'teammate': False}, {'location': [117.05313, 38.630245], 'player': {'name': 'Jere Juhani Uronen'}, 'position': {'name': 'Left Wing Back'}, 'teammate': False}]",1,1,3,5,3,0,1
111.71769,21.193035,113.7,43.2,20.379646,Ground Pass,"[{'location': [103.10873, 35.55879], 'player': {'name': 'Luke Shaw'}, 'position': {'name': 'Left Wing Back'}, 'teammate': False}, {'location': [103.19421, 25.737103], 'player': {'name': 'Luke Shaw'}, 'position': {'name': 'Left Wing Back'}, 'teammate': True}, {'location': [108.96845, 27.384712], 'player': {'name': 'Luke Shaw'}, 'position': {'name': 'Left Wing Back'}, 'teammate': False}, {'location': [110.53957, 33.6551], 'player': {'name': 'Luke Shaw'}, 'position': {'name': 'Left Wing Back'}, 'teammate': False}, {'location': [110.97146, 45.809643], 'player': {'name': 'Luke Shaw'}, 'position': {'name': 'Left Wing Back'}, 'teammate': False}, {'location': [112.85676, 25.19811], 'player': {'name': 'Luke Shaw'}, 'position': {'name': 'Left Wing Back'}, 'teammate': False}, {'location': [113.57013, 16.167664], 'player': {'name': 'Luke Shaw'}, 'position': {'name': 'Left Wing Back'}, 'teammate': False}, {'location': [114.06859, 37.63905], 'player': {'name': 'Luke Shaw'}, 'position': {'name': 'Left Wing Back'}, 'teammate': True}, {'location': [115.289406, 42.068848], 'player': {'name': 'Luke Shaw'}, 'position': {'name': 'Left Wing Back'}, 'teammate': False}, {'location': [117.79047, 35.290268], 'player': {'name': 'Luke Shaw'}, 'position': {'name': 'Left Wing Back'}, 'teammate': False}]",0,4,3,5,1,0,1
90.380135,61.101242,102.1,37.9,27.30293,High Pass,"[{'location': [93.09598, 59.708435], 'player': {'name': 'Joakim Mæhle'}, 'position': {'name': 'Right Wing Back'}, 'teammate': False}, {'location': [93.13223, 51.583492], 'player': {'name': 'Joakim Mæhle'}, 'position': {'name': 'Right Wing Back'}, 'teammate': False}, {'location': [94.58273, 42.37937], 'player': {'name': 'Joakim Mæhle'}, 'position': {'name': 'Right Wing Back'}, 'teammate': True}, {'location': [96.987144, 31.352951], 'player': {'name': 'Joakim Mæhle'}, 'position': {'name': 'Right Wing Back'}, 'teammate': False}, {'location': [98.00065, 63.265083], 'player': {'name': 'Joakim Mæhle'}, 'position': {'name': 'Right Wing Back'}, 'teammate': True}, {'location': [99.35375, 48.39116], 'player': {'name': 'Joakim Mæhle'}, 'position': {'name': 'Right Wing Back'}, 'teammate': True}, {'location': [99.847435, 46.709335], 'player': {'name': 'Joakim Mæhle'}, 'position': {'name': 'Right Wing Back'}, 'teammate': False}, {'location': [100.2137, 60.283894], 'player': {'name': 'Joakim Mæhle'}, 'position': {'name': 'Right Wing Back'}, 'teammate': False}, {'location': [115.8666, 41.14652], 'player': {'name': 'Joakim Mæhle'}, 'position': {'name': 'Right Wing Back'}, 'teammate': False}]",1,5,3,1,0,0,0
113.080185,3.463051,111.0,42.7,36.444477,High Pass,"[{'location': [91.34036, 51.340855], 'player': {'name': 'Ferrán Torres García'}, 'position': {'name': 'Right Wing'}, 'teammate': True}, {'location': [98.904976, 38.004845], 'player': {'name': 'Ferrán Torres García'}, 'position': {'name': 'Right Wing'}, 'teammate': False}, {'location': [98.93897, 6.554307], 'player': {'name': 'Ferrán Torres García'}, 'position': {'name': 'Right Wing'}, 'teammate': True}, {'location': [101.5409, 22.973679], 'player': {'name': 'Ferrán Torres García'}, 'position': {'name': 'Right Wing'}, 'teammate': True}, {'location': [103.57581, 15.245613], 'player': {'name': 'Ferrán Torres García'}, 'position': {'name': 'Right Wing'}, 'teammate': False}, {'location': [106.46735, 20.00456], 'player': {'name': 'Ferrán Torres García'}, 'position': {'name': 'Right Wing'}, 'teammate': False}, {'location': [106.82927, 30.06349], 'player': {'name': 'Ferrán Torres García'}, 'position': {'name': 'Right Wing'}, 'teammate': False}, {'location': [108.05219, 28.40383], 'player': {'name': 'Ferrán Torres García'}, 'position': {'name': 'Right Wing'}, 'teammate': True}, {'location': [108.17234, 42.57345], 'player': {'name': 'Ferrán Torres García'}, 'position': {'name': 'Right Wing'}, 'teammate': True}, {'location': [110.62708, 42.90041], 'player': {'name': 'Ferrán Torres García'}, 'position': {'name': 'Right Wing'}, 'teammate': False}, {'location': [110.6912, 40.205723], 'player': {'name': 'Ferrán Torres García'}, 'position': {'name': 'Right Wing'}, 'teammate': False}, {'location': [111.27753, 29.474003], 'player': {'name': 'Ferrán Torres García'}, 'position': {'name': 'Right Wing'}, 'teammate': False}, {'location': [111.88205, 12.528882], 'player': {'name': 'Ferrán Torres García'}, 'position': {'name': 'Right Wing'}, 'teammate': False}, {'location': [117.35752, 39.133694], 'player': {'name': 'Ferrán Torres García'}, 'position': {'name': 'Right Wing'}, 'teammate': False}]",0,1,3,4,1,0,0
112.59625,67.49152,104.0,27.6,39.492912,High Pass,"[{'location': [91.04096, 68.33438], 'player': {'name': 'Gareth Frank Bale'}, 'position': {'name': 'Right Wing'}, 'teammate': True}, {'location': [97.36985, 58.995537], 'player': {'name': 'Gareth Frank Bale'}, 'position': {'name': 'Right Wing'}, 'teammate': True}, {'location': [103.54301, 56.401775], 'player': {'name': 'Gareth Frank Bale'}, 'position': {'name': 'Right Wing'}, 'teammate': False}, {'location': [103.592125, 47.423565], 'player': {'name': 'Gareth Frank Bale'}, 'position': {'name': 'Right Wing'}, 'teammate': True}, {'location': [105.45426, 34.41913], 'player': {'name': 'Gareth Frank Bale'}, 'position': {'name': 'Right Wing'}, 'teammate': True}, {'location': [107.3855, 43.122448], 'player': {'name': 'Gareth Frank Bale'}, 'position': {'name': 'Right Wing'}, 'teammate': True}, {'location': [110.00811, 35.58558], 'player': {'name': 'Gareth Frank Bale'}, 'position': {'name': 'Right Wing'}, 'teammate': True}, {'location': [110.759674, 49.477642], 'player': {'name': 'Gareth Frank Bale'}, 'position': {'name': 'Right Wing'}, 'teammate': False}, {'location': [111.42451, 36.24862], 'player': {'name': 'Gareth Frank Bale'}, 'position': {'name': 'Right Wing'}, 'teammate': False}, {'location': [111.68391, 41.99461], 'player': {'name': 'Gareth Frank Bale'}, 'position': {'name': 'Right Wing'}, 'teammate': False}, {'location': [112.11008, 62.695984], 'player': {'name': 'Gareth Frank Bale'}, 'position': {'name': 'Right Wing'}, 'teammate': False}, {'location': [112.86657, 39.015797], 'player': {'name': 'Gareth Frank Bale'}, 'position': {'name': 'Right Wing'}, 'teammate': False}, {'location': [113.89009, 64.49704], 'player': {'name': 'Gareth Frank Bale'}, 'position': {'name': 'Right Wing'}, 'teammate': False}, {'location': [117.694466, 43.5598], 'player': {'name': 'Gareth Frank Bale'}, 'position': {'name': 'Right Wing'}, 'teammate': False}]",1,0,4,0,0,0,0
101.89314,68.76066,112.6,38.2,32.11791,High Pass,"[{'location': [96.37775, 53.182083], 'player': {'name': 'Gerard Moreno Balaguero'}, 'position': {'name': 'Right Wing'}, 'teammate': False}, {'location': [98.06479, 46.889717], 'player': {'name': 'Gerard Moreno Balaguero'}, 'position': {'name': 'Right Wing'}, 'teammate': True}, {'location': [99.73358, 33.645916], 'player': {'name': 'Gerard Moreno Balaguero'}, 'position': {'name': 'Right Wing'}, 'teammate': True}, {'location': [100.57442, 43.571865], 'player': {'name': 'Gerard Moreno Balaguero'}, 'position': {'name': 'Right Wing'}, 'teammate': False}, {'location': [100.632195, 21.410885], 'player': {'name': 'Gerard Moreno Balaguero'}, 'position': {'name': 'Right Wing'}, 'teammate': True}, {'location': [100.81761, 34.706085], 'player': {'name': 'Gerard Moreno Balaguero'}, 'position': {'name': 'Right Wing'}, 'teammate': False}, {'location': [101.46907, 56.42915], 'player': {'name': 'Gerard Moreno Balaguero'}, 'position': {'name': 'Right Wing'}, 'teammate': True}, {'location': [103.216194, 64.64833], 'player': {'name': 'Gerard Moreno Balaguero'}, 'position': {'name': 'Right Wing'}, 'teammate': False}, {'location': [105.25943, 56.19723], 'player': {'name': 'Gerard Moreno Balaguero'}, 'position': {'name': 'Right Wing'}, 'teammate': False}, {'location': [106.58578, 45.09927], 'player': {'name': 'Gerard Moreno Balaguero'}, 'position': {'name': 'Right Wing'}, 'teammate': False}, {'location': [107.38324, 35.13232], 'player': {'name': 'Gerard Moreno Balaguero'}, 'position': {'name': 'Right Wing'}, 'teammate': True}, {'location': [107.71468, 32.928238], 'player': {'name': 'Gerard Moreno Balaguero'}, 'position': {'name': 'Right Wing'}, 'teammate': False}, {'location': [108.44213, 36.729763], 'player': {'name': 'Gerard Moreno Balaguero'}, 'position': {'name': 'Right Wing'}, 'teammate': False}, {'location': [116.13527, 41.34658], 'player': {'name': 'Gerard Moreno Balaguero'}, 'position': {'name': 'Right Wing'}, 'teammate': False}]",0,0,3,4,1,0,0
90.45463,68.90579,105.4,45.3,29.473547,High Pass,"[{'location': [87.577644, 46.262894], 'player': {'name': 'Robin Lod'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [93.44317, 33.768368], 'player': {'name': 'Robin Lod'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [96.368286, 44.427536], 'player': {'name': 'Robin Lod'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [97.90396, 60.43761], 'player': {'name': 'Robin Lod'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.77166, 41.84798], 'player': {'name': 'Robin Lod'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.09442, 44.024456], 'player': {'name': 'Robin Lod'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [103.45234, 44.489075], 'player': {'name': 'Robin Lod'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.93955, 39.115814], 'player': {'name': 'Robin Lod'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [104.66177, 31.952902], 'player': {'name': 'Robin Lod'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [104.75368, 39.53034], 'player': {'name': 'Robin Lod'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [105.04069, 34.25465], 'player': {'name': 'Robin Lod'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [105.078606, 32.875324], 'player': {'name': 'Robin Lod'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.083, 35.64047], 'player': {'name': 'Robin Lod'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [105.91521, 28.498055], 'player': {'name': 'Robin Lod'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [106.13217, 31.24062], 'player': {'name': 'Robin Lod'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.20813, 25.076666], 'player': {'name': 'Robin Lod'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.89461, 36.894016], 'player': {'name': 'Robin Lod'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.33305, 32.21145], 'player': {'name': 'Robin Lod'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [115.2747, 40.969784], 'player': {'name': 'Robin Lod'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': False}]",0,0,3,8,5,0,0
88.33177,18.259151,110.1,79.6,73.51605,High Pass,"[{'location': [75.88443, 44.647568], 'player': {'name': 'Mykola Shaparenko'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [77.83414, 22.546751], 'player': {'name': 'Mykola Shaparenko'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [78.47295, 32.459644], 'player': {'name': 'Mykola Shaparenko'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [86.066734, 35.867542], 'player': {'name': 'Mykola Shaparenko'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [88.664665, 61.69483], 'player': {'name': 'Mykola Shaparenko'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [91.705284, 20.7024], 'player': {'name': 'Mykola Shaparenko'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [91.84644, 25.604107], 'player': {'name': 'Mykola Shaparenko'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [91.85963, 37.774002], 'player': {'name': 'Mykola Shaparenko'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [98.2769, 15.549044], 'player': {'name': 'Mykola Shaparenko'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [100.05759, 17.135925], 'player': {'name': 'Mykola Shaparenko'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.55332, 27.196058], 'player': {'name': 'Mykola Shaparenko'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.553955, 35.102726], 'player': {'name': 'Mykola Shaparenko'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.88126, 26.98998], 'player': {'name': 'Mykola Shaparenko'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [102.111626, 39.022118], 'player': {'name': 'Mykola Shaparenko'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [102.18058, 45.70906], 'player': {'name': 'Mykola Shaparenko'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [103.382965, 41.301266], 'player': {'name': 'Mykola Shaparenko'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [104.01516, 48.245182], 'player': {'name': 'Mykola Shaparenko'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': False}]",0,5,0,0,0,0,0
115.52799,3.3488567,117.2,39.2,36.6,High Pass,"[{'location': [87.28891, 49.876514], 'player': {'name': 'Timo Werner'}, 'position': {'name': 'Center Forward'}, 'teammate': True}, {'location': [94.87338, 26.699287], 'player': {'name': 'Timo Werner'}, 'position': {'name': 'Center Forward'}, 'teammate': False}, {'location': [96.19546, 19.725533], 'player': {'name': 'Timo Werner'}, 'position': {'name': 'Center Forward'}, 'teammate': False}, {'location': [100.071266, 44.0867], 'player': {'name': 'Timo Werner'}, 'position': {'name': 'Center Forward'}, 'teammate': False}, {'location': [102.34504, 21.066502], 'player': {'name': 'Timo Werner'}, 'position': {'name': 'Center Forward'}, 'teammate': True}, {'location': [103.7276, 26.054583], 'player': {'name': 'Timo Werner'}, 'position': {'name': 'Center Forward'}, 'teammate': False}, {'location': [107.06503, 17.710926], 'player': {'name': 'Timo Werner'}, 'position': {'name': 'Center Forward'}, 'teammate': False}, {'location': [115.847946, 4.7839227], 'player': {'name': 'Timo Werner'}, 'position': {'name': 'Center Forward'}, 'teammate': False}]",0,1,3,0,0,1,0
98.07373,76.25557,109.0,33.2,41.27045,High Pass,"[{'location': [93.8476, 53.01061], 'player': {'name': 'Mason Mount'}, 'position': {'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [100.283, 77.82383], 'player': {'name': 'Mason Mount'}, 'position': {'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [102.64637, 56.6998], 'player': {'name': 'Mason Mount'}, 'position': {'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [103.72831, 65.46775], 'player': {'name': 'Mason Mount'}, 'position': {'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [103.94391, 34.272224], 'player': {'name': 'Mason Mount'}, 'position': {'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [107.289764, 43.647724], 'player': {'name': 'Mason Mount'}, 'position': {'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [108.55708, 34.813683], 'player': {'name': 'Mason Mount'}, 'position': {'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [108.592316, 42.678364], 'player': {'name': 'Mason Mount'}, 'position': {'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [109.12466, 39.766506], 'player': {'name': 'Mason Mount'}, 'position': {'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [109.13013, 36.186306], 'player': {'name': 'Mason Mount'}, 'position': {'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [109.56903, 41.529613], 'player': {'name': 'Mason Mount'}, 'position': {'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [110.14373, 43.634274], 'player': {'name': 'Mason Mount'}, 'position': {'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [110.16152, 41.774563], 'player': {'name': 'Mason Mount'}, 'position': {'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [110.432144, 45.902576], 'player': {'name': 'Mason Mount'}, 'position': {'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [110.4974, 38.42144], 'player': {'name': 'Mason Mount'}, 'position': {'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [110.53547, 39.534546], 'player': {'name': 'Mason Mount'}, 'position': {'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [110.596794, 37.715378], 'player': {'name': 'Mason Mount'}, 'position': {'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [117.55616, 41.065197], 'player': {'name': 'Mason Mount'}, 'position': {'name': 'Center Attacking Midfield'}, 'teammate': False}]",1,0,3,9,5,0,0
103.56609,2.2728407,109.3,35.7,32.585888,High Pass,"[{'location': [76.67465, 64.548775], 'player': {'name': 'Ivan Perišić'}, 'position': {'name': 'Left Wing'}, 'teammate': True}, {'location': [90.00967, 12.014946], 'player': {'name': 'Ivan Perišić'}, 'position': {'name': 'Left Wing'}, 'teammate': False}, {'location': [93.8456, 41.039543], 'player': {'name': 'Ivan Perišić'}, 'position': {'name': 'Left Wing'}, 'teammate': True}, {'location': [93.952385, 29.475773], 'player': {'name': 'Ivan Perišić'}, 'position': {'name': 'Left Wing'}, 'teammate': False}, {'location': [99.901344, 7.3189273], 'player': {'name': 'Ivan Perišić'}, 'position': {'name': 'Left Wing'}, 'teammate': False}, {'location': [101.99076, 2.847183], 'player': {'name': 'Ivan Perišić'}, 'position': {'name': 'Left Wing'}, 'teammate': True}, {'location': [102.657104, 7.7898965], 'player': {'name': 'Ivan Perišić'}, 'position': {'name': 'Left Wing'}, 'teammate': False}, {'location': [102.93699, 38.882675], 'player': {'name': 'Ivan Perišić'}, 'position': {'name': 'Left Wing'}, 'teammate': True}, {'location': [104.458206, 27.079542], 'player': {'name': 'Ivan Perišić'}, 'position': {'name': 'Left Wing'}, 'teammate': False}, {'location': [105.392624, 38.079426], 'player': {'name': 'Ivan Perišić'}, 'position': {'name': 'Left Wing'}, 'teammate': False}]",0,1,3,1,1,0,0
